ENTREZ_GENE_ID	HUGO_GENE_SYMBOL	GENETIC_ENTITY_ID	TYPE
106480402	RNU6-889P	38808	pseudo
106480403	RNU6-935P	38809	pseudo
106480404	RNU6-956P	38810	pseudo
106480405	RNU6-1028P	38811	pseudo
106480406	RNU6-1075P	38812	pseudo
106480407	RNU6-1167P	38813	pseudo
106480408	RNU6-1188P	38814	pseudo
106480409	RNU6-1262P	38815	pseudo
106480410	RNU6-1309P	38816	pseudo
106480411	RNU6-1330P	38817	pseudo
106480412	RNU1-89P	38818	pseudo
106480413	RNU1-150P	38819	pseudo
106480414	RNU2-26P	38820	pseudo
106480415	RNU2-51P	38821	pseudo
106480416	PRR20FP	38822	pseudo
106480417	SUMO2P15	38823	pseudo
106480418	BNIP3P16	38824	pseudo
106480419	B3GNTL1P2	38825	pseudo
106480420	PHBP17	38826	pseudo
106480421	DPY19L2P5	38827	pseudo
106480422	KRTAP9-10P	38828	pseudo
106480423	RNU6-13P	38829	pseudo
106480424	USP9YP18	38830	pseudo
106480425	USP9YP29	38831	pseudo
106480426	GPM6BP2	38832	pseudo
106480427	MTND6P5	38833	pseudo
106480428	MTND6P13	38834	pseudo
106480429	HLA-DQB1-AS1	38835	ncRNA
106480430	CYP2C58P	38836	pseudo
106480431	ENO1-IT1	38837	ncRNA
106480432	HM13-IT1	38838	ncRNA
106480433	MTND1P35	38839	pseudo
106480434	TUBB4BP4	38840	pseudo
106480435	RNU6-61P	38841	pseudo
106480436	RNA5SP70	38842	pseudo
106480437	RNA5SP149	38843	pseudo
106480438	RNA5SP199	38844	pseudo
106480439	RNA5SP312	38845	pseudo
106480440	LINC00500	38846	ncRNA
106480441	GCSHP1	38847	pseudo
106480442	SUB1P3	38848	pseudo
106480443	PKMP4	38849	pseudo
106480444	FCF1P9	38850	pseudo
106480445	MED28P2	38851	pseudo
106480446	EIF4A2P5	38852	pseudo
106480447	RAB11AP2	38853	pseudo
106480448	RNU7-104P	38854	pseudo
106480449	RNU7-121P	38855	pseudo
106480450	RNU7-129P	38856	pseudo
106480451	RNU7-147P	38857	pseudo
106480452	RNU7-161P	38858	pseudo
106480453	RNU7-170P	38859	pseudo
106480454	RNU7-183P	38860	pseudo
106480455	RNU7-197P	38861	pseudo
106480456	RN7SKP15	38862	pseudo
106480457	RN7SKP29	38863	pseudo
106480458	RN7SKP36	38864	pseudo
106480459	RN7SKP50	38865	pseudo
106480460	RN7SKP62	38866	pseudo
106480461	RN7SKP69	38867	pseudo
106480462	RN7SKP82	38868	pseudo
106480463	RN7SKP97	38869	pseudo
106480464	RN7SKP107	38870	pseudo
106480465	RN7SKP113	38871	pseudo
106480466	RN7SKP127	38872	pseudo
106480467	RN7SKP148	38873	pseudo
106480468	RN7SKP159	38874	pseudo
106480469	RN7SKP172	38875	pseudo
106480470	RN7SKP184	38876	pseudo
106480471	RN7SKP191	38877	pseudo
106480472	RN7SKP202	38878	pseudo
106480473	RN7SKP214	38879	pseudo
106480474	RN7SKP221	38880	pseudo
106480475	RN7SKP233	38881	pseudo
106480476	RN7SKP248	38882	pseudo
106480477	RN7SKP261	38883	pseudo
106480478	RN7SKP267	38884	pseudo
106480479	RN7SKP279	38885	pseudo
106480480	RN7SKP290	38886	pseudo
106480481	RN7SL14P	38887	pseudo
106480482	RN7SL23P	38888	pseudo
106480483	RN7SL40P	38889	pseudo
106480484	RN7SL57P	38890	pseudo
106480485	RN7SL66P	38891	pseudo
106480486	RN7SL96P	38892	pseudo
106480487	RN7SL105P	38893	pseudo
106480488	RN7SL116P	38894	pseudo
106480489	RN7SL138P	38895	pseudo
106480490	RN7SL153P	38896	pseudo
106480491	RN7SL168P	38897	pseudo
106480492	RN7SL181P	38898	pseudo
106480493	RN7SL193P	38899	pseudo
106480494	RN7SL209P	38900	pseudo
106480495	RN7SL216P	38901	pseudo
106480496	RN7SL242P	38902	pseudo
106480497	RN7SL260P	38903	pseudo
106480498	RN7SL280P	38904	pseudo
106480499	RN7SL301P	38905	pseudo
106480500	RN7SL307P	38906	pseudo
106480501	RN7SL321P	38907	pseudo
106480502	RN7SL334P	38908	pseudo
106480503	RN7SL344P	38909	pseudo
106480504	RN7SL363P	38910	pseudo
106480505	RN7SL379P	38911	pseudo
106480506	RN7SL392P	38912	pseudo
106480507	RN7SL401P	38913	pseudo
106480508	RN7SL418P	38914	pseudo
106480509	RN7SL434P	38915	pseudo
106480510	RN7SL443P	38916	pseudo
106480511	RN7SL456P	38917	pseudo
106480512	RN7SL469P	38918	pseudo
106480513	RN7SL482P	38919	pseudo
106480514	RN7SL491P	38920	pseudo
106480515	RN7SL504P	38921	pseudo
106480516	RN7SL525P	38922	pseudo
106480517	RN7SL538P	38923	pseudo
106480518	RN7SL553P	38924	pseudo
106480519	RN7SL584P	38925	pseudo
106480520	RN7SL601P	38926	pseudo
106480521	RN7SL608P	38927	pseudo
106480522	RN7SL623P	38928	pseudo
106480523	RN7SL650P	38929	pseudo
106480524	RN7SL658P	38930	pseudo
106480525	RN7SL673P	38931	pseudo
106480526	RN7SL697P	38932	pseudo
106480527	RN7SL714P	38933	pseudo
106480528	RN7SL720P	38934	pseudo
106480529	RN7SL735P	38935	pseudo
106480530	RN7SL757P	38936	pseudo
106480531	RN7SL764P	38937	pseudo
106480532	RN7SL785P	38938	pseudo
106480533	RN7SL798P	38939	pseudo
106480534	RN7SL813P	38940	pseudo
106480535	RN7SL820P	38941	pseudo
106480536	RN7SL837P	38942	pseudo
106480537	RN7SL851P	38943	pseudo
106480538	RN7SL863P	38944	pseudo
106480539	RNU4ATAC7P	38945	pseudo
106480540	RNU6ATAC10P	38946	pseudo
106480541	RNU6ATAC20P	38947	pseudo
106480542	RNU6ATAC26P	38948	pseudo
106480543	RNU6ATAC36P	38949	pseudo
106480544	RNU11-6P	38950	pseudo
106480545	RNU4-18P	38951	pseudo
106480546	RNU4-31P	38952	pseudo
106480547	RNU4-56P	38953	pseudo
106480548	RNU4-70P	38954	pseudo
106480549	RNU4-76P	38955	pseudo
106480550	RNU6-89P	38956	pseudo
106480551	RNU6-97P	38957	pseudo
106480552	RNU6-103P	38958	pseudo
106480553	RNU6-116P	38959	pseudo
106480554	RNU6-127P	38960	pseudo
106480555	RNU6-141P	38961	pseudo
106480556	RNU6-147P	38962	pseudo
106480557	RNU6-159P	38963	pseudo
106480558	RNU6-175P	38964	pseudo
106480559	RNU6-181P	38965	pseudo
106480560	RNU6-193P	38966	pseudo
106480561	RNU6-221P	38967	pseudo
106480562	RNU6-233P	38968	pseudo
106480563	RNU6-239P	38969	pseudo
106480564	RNU6-252P	38970	pseudo
106480565	RNU6-267P	38971	pseudo
106480566	RNU6-273P	38972	pseudo
106480567	RNU6-286P	38973	pseudo
106480568	RNU6-308P	38974	pseudo
106480569	RNU6-313P	38975	pseudo
106480570	RNU6-320P	38976	pseudo
106480571	RNU6-333P	38977	pseudo
106480572	RNU6-344P	38978	pseudo
106480573	RNU6-352P	38979	pseudo
106480574	RNU6-361P	38980	pseudo
106480575	RNU6-375P	38981	pseudo
106480576	RNU6-381P	38982	pseudo
106480577	RNU6-392P	38983	pseudo
106480578	RNU6-403P	38984	pseudo
106480579	RNU6-416P	38985	pseudo
106480580	RNU6-422P	38986	pseudo
106480581	RNU6-434P	38987	pseudo
106480582	RNU6-454P	38988	pseudo
106480583	RNU6-480P	38989	pseudo
106480584	RNU6-496P	38990	pseudo
106480585	RNU6-508P	38991	pseudo
106480586	RNU6-514P	38992	pseudo
106480587	RNU6-527P	38993	pseudo
106480588	RNU6-542P	38994	pseudo
106480589	RNU6-553P	38995	pseudo
106480590	RNU6-560P	38996	pseudo
106480591	RNU6-573P	38997	pseudo
106480592	RNU6-586P	38998	pseudo
106480593	RNU6-590P	38999	pseudo
106480594	RNU6-603P	39000	pseudo
106480595	RNU6-615P	39001	pseudo
106480596	RNU6-627P	39002	pseudo
106480597	RNU6-636P	39003	pseudo
106480598	RNU6-647P	39004	pseudo
106480599	RNU6-660P	39005	pseudo
106480600	RNU6-666P	39006	pseudo
106480601	RNU6-680P	39007	pseudo
106480602	RNU6-708P	39008	pseudo
106480603	RNU6-714P	39009	pseudo
106480604	RNU6-726P	39010	pseudo
106480605	RNU6-743P	39011	pseudo
106480606	RNU6-749P	39012	pseudo
106480607	RNU6-761P	39013	pseudo
106480608	RNU6-776P	39014	pseudo
106480609	RNU6-788P	39015	pseudo
106480610	RNU6-795P	39016	pseudo
106480611	RNU6-815P	39017	pseudo
106480612	RNU6-824P	39018	pseudo
106480613	RNU6-830P	39019	pseudo
106480614	RNU6-843P	39020	pseudo
106480615	RNU6-857P	39021	pseudo
106480616	RNU6-869P	39022	pseudo
106480617	RNU6-877P	39023	pseudo
106480618	RNU6-890P	39024	pseudo
106480619	RNU6-902P	39025	pseudo
106480620	RNU6-907P	39026	pseudo
106480621	RNU6-924P	39027	pseudo
106480622	RNU6-930P	39028	pseudo
106480623	RNU6-943P	39029	pseudo
106480624	RNU6-955P	39030	pseudo
106480625	RNU6-966P	39031	pseudo
106480626	RNU6-977P	39032	pseudo
106480627	RNU6-990P	39033	pseudo
106480628	RNU6-1001P	39034	pseudo
106480629	RNU6-1007P	39035	pseudo
106480630	RNU6-1016P	39036	pseudo
106480631	RNU6-1026P	39037	pseudo
106480632	RNU6-1034P	39038	pseudo
106480633	RNU6-1044P	39039	pseudo
106480634	RNU6-1062P	39040	pseudo
106480635	RNU6-1074P	39041	pseudo
106480636	RNU6-1081P	39042	pseudo
106480637	RNU6-1091P	39043	pseudo
106480638	RNU6-1110P	39044	pseudo
106480639	RNU6-1115P	39045	pseudo
106480640	RNU6-1127P	39046	pseudo
106480641	RNU6-1138P	39047	pseudo
106480642	RNU6-1148P	39048	pseudo
106480643	RNU6-1153P	39049	pseudo
106480644	RNU6-1164P	39050	pseudo
106480645	RNU6-1177P	39051	pseudo
106480646	RNU6-1189P	39052	pseudo
106480647	RNU6-1195P	39053	pseudo
106480648	RNU6-1207P	39054	pseudo
106480649	RNU6-1219P	39055	pseudo
106480650	RNU6-1225P	39056	pseudo
106480651	RNU6-1237P	39057	pseudo
106480652	RNU6-1249P	39058	pseudo
106480653	RNU6-1263P	39059	pseudo
106480654	RNU6-1268P	39060	pseudo
106480655	RNU6-1279P	39061	pseudo
106480656	RNU6-1292P	39062	pseudo
106480657	RNU6-1297P	39063	pseudo
106480658	RNU6-1310P	39064	pseudo
106480659	RNU6-1320P	39065	pseudo
106480660	RNU6-1332P	39066	pseudo
106480661	RNU6-1336P	39067	pseudo
106480662	RNU1-30P	39068	pseudo
106480663	RNU1-46P	39069	pseudo
106480664	RNU1-63P	39070	pseudo
106480665	RNU1-78P	39071	pseudo
106480666	RNU1-86P	39072	pseudo
106480667	RNU1-101P	39073	pseudo
106480668	RNU1-119P	39074	pseudo
106480669	RNU1-140P	39075	pseudo
106480670	RNU2-28P	39076	pseudo
106480671	RNU2-40P	39077	pseudo
106480672	RNU2-47P	39078	pseudo
106480673	RNU2-61P	39079	pseudo
106480674	ENPP7P5	39080	pseudo
106480675	HNRNPA1P76	39081	pseudo
106480676	KRT8P51	39082	pseudo
106480677	SQSTM1P1	39083	pseudo
106480678	KLF2P2	39084	pseudo
106480679	SUMO2P16	39085	pseudo
106480680	SNRPGP18	39086	pseudo
106480681	DYNLL1P5	39087	pseudo
106480682	GTF3AP2	39088	pseudo
106480683	AARSP1	39089	pseudo
106480684	MTCO1P4	39090	pseudo
106480685	LLPHP1	39091	pseudo
106480686	RNY3P16	39092	pseudo
106480687	C8ORF59P2	39093	pseudo
106480688	BRWD1P3	39094	pseudo
106480689	SAP18P1	39095	pseudo
106480690	RPL23AP90	39096	pseudo
106480691	DNAJC19P4	39097	pseudo
106480692	RN7SKP186	39098	pseudo
106480693	RN7SL199P	39099	pseudo
106480694	RN7SL369P	39100	pseudo
106480695	RN7SL738P	39101	pseudo
106480696	RNU4ATAC17P	39102	pseudo
106480697	RNU6-253P	39103	pseudo
106480698	RNU6-394P	39104	pseudo
106480699	RNU6-841P	39105	pseudo
106480700	RNU6-1096P	39106	pseudo
106480701	RNU6-1235P	39107	pseudo
106480702	RNU2-72P	39108	pseudo
106480703	RNU6-40P	39109	pseudo
106480704	RNU6-25P	39110	pseudo
106480705	RNU6-17P	39111	pseudo
106480706	RNU6-20P	39112	pseudo
106480707	RNU6-24P	39113	pseudo
106480708	RNU6-32P	39114	pseudo
106480709	RNU6-38P	39115	pseudo
106480710	RNU6-47P	39116	pseudo
106480711	ZNF736P5Y	39117	pseudo
106480712	FABP5P13	39118	pseudo
106480713	USP9YP15	39119	pseudo
106480714	USP9YP17	39120	pseudo
106480715	USP9YP25	39121	pseudo
106480716	USP9YP27	39122	pseudo
106480717	USP9YP20	39123	pseudo
106480718	USP9YP32	39124	pseudo
106480719	USP9YP35	39125	pseudo
106480720	GPM6BP1	39126	pseudo
106480721	PRYP6	39127	pseudo
106480722	HSFY6P	39128	pseudo
106480723	HSFY8P	39129	pseudo
106480724	MLLT10P2	39130	pseudo
106480725	HMGN1P12	39131	pseudo
106480726	MTND6P8	39132	pseudo
106480727	MTND6P11	39133	pseudo
106480728	MTND6P17	39134	pseudo
106480729	RPL7L1P10	39135	pseudo
106480730	C4B-AS1	39136	ncRNA
106480731	C6ORF47-AS1	39137	ncRNA
106480732	PSMC1P5	39138	pseudo
106480733	CYP4F44P	39139	pseudo
106480734	CYP2C61P	39140	pseudo
106480735	XIAP-AS1	39141	ncRNA
106480736	MCCC1-AS1	39142	ncRNA
106480737	ITCH-AS1	39143	ncRNA
106480738	OSTN-AS1	39144	ncRNA
106480739	RHOA-IT1	39145	ncRNA
106480740	GK-IT1	39146	ncRNA
106480741	ZNF346-IT1	39147	ncRNA
106480742	RABGAP1L-IT1	39148	ncRNA
106480743	BRWD1-IT1	39149	ncRNA
106480744	MTND1P12	39150	pseudo
106480745	TUBBP11	39151	pseudo
106480746	TUBB4BP3	39152	pseudo
106480747	TUBB4BP5	39153	pseudo
106480748	CYP2C60P	39154	pseudo
106480749	CYP3A54P	39155	pseudo
106480750	RNU6-60P	39156	pseudo
106480751	RNU6-65P	39157	pseudo
106480752	RNU6-74P	39158	pseudo
106480753	RNU4ATAC3P	39159	pseudo
106480754	RNA5SP57	39160	pseudo
106480755	RNA5SP100	39161	pseudo
106480756	RNA5SP134	39162	pseudo
106480757	RNA5SP161	39163	pseudo
106480758	RNA5SP175	39164	pseudo
106480759	RNA5SP221	39165	pseudo
106480760	RNA5SP253	39166	pseudo
106480761	RNA5SP298	39167	pseudo
106480762	RNA5SP310	39168	pseudo
106480763	RNA5SP333	39169	pseudo
106480764	RNA5SP351	39170	pseudo
106480765	RNA5SP370	39171	pseudo
106480766	RNA5SP389	39172	pseudo
106480767	RNA5SP429	39173	pseudo
106480768	RNA5SP442	39174	pseudo
106480769	RNA5SP468	39175	pseudo
106480770	RNA5SP498	39176	pseudo
106480771	RNA5SP520	39177	pseudo
106480772	RNA5SP523	39178	pseudo
106480773	TBC1D3P7	39179	pseudo
106480774	PRSS3P4	39180	pseudo
106480775	PTGES3P4	39181	pseudo
106480776	SLC25A18P1	39182	pseudo
106480777	FAM96AP1	39183	pseudo
106480778	ARL5AP3	39184	pseudo
106480779	WBP1LP4	39185	pseudo
106480780	WBP1LP5	39186	pseudo
106480781	TSEN15P2	39187	pseudo
106480782	POLHP1	39188	pseudo
106480783	CIR1P3	39189	pseudo
106480784	TRMT112P5	39190	pseudo
106480785	NDUFS5P6	39191	pseudo
106480786	ATG4AP1	39192	pseudo
106480787	VWA8P1	39193	pseudo
106480788	CST9LP2	39194	pseudo
106480789	ALG1L11P	39195	pseudo
106480790	ROBO2P1	39196	pseudo
106480791	HMGN2P47	39197	pseudo
106480792	CHCHD4P3	39198	pseudo
106480793	CRIP1P1	39199	pseudo
106480794	MRPL42P6	39200	pseudo
106480795	MTATP8P1	39201	pseudo
106480796	MTATP6P1	39202	pseudo
106480797	MTATP6P4	39203	pseudo
106480798	MTATP6P7	39204	pseudo
106480799	FCF1P4	39205	pseudo
106480800	UBL5P4	39206	pseudo
106480801	SDCBP2P1	39207	pseudo
106480802	UBE2V2P4	39208	pseudo
106480803	HSPA8P13	39209	pseudo
106480804	TPRKBP2	39210	pseudo
106480805	NIFKP9	39211	pseudo
106480806	NDUFA3P4	39212	pseudo
106480807	KRT19P6	39213	pseudo
106480808	MED28P6	39214	pseudo
106480809	CACYBPP3	39215	pseudo
106480810	RFPL4AP3	39216	pseudo
106480811	PIGPP4	39217	pseudo
106480812	PIGQP1	39218	pseudo
106480813	RNU7-93P	39219	pseudo
106480814	RNU7-99P	39220	pseudo
106480815	RNU7-110P	39221	pseudo
106480816	RNU7-116P	39222	pseudo
106480817	RNU7-120P	39223	pseudo
106480818	RNU7-125P	39224	pseudo
106480819	RNU7-128P	39225	pseudo
106480820	RNU7-134P	39226	pseudo
106480821	RNU7-137P	39227	pseudo
106480822	RNU7-141P	39228	pseudo
106480823	RNU7-148P	39229	pseudo
106480824	RNU7-151P	39230	pseudo
106480825	RNU7-155P	39231	pseudo
106480826	RNU7-157P	39232	pseudo
106480827	RNU7-169P	39233	pseudo
106480828	RNU7-172P	39234	pseudo
106480829	RNU7-174P	39235	pseudo
106480830	RNU7-180P	39236	pseudo
106480831	RNU7-182P	39237	pseudo
106480832	RNU7-188P	39238	pseudo
106480833	RNU7-192P	39239	pseudo
106480834	RNU7-194P	39240	pseudo
106480835	RNU7-200P	39241	pseudo
106480836	RN7SKP12	39242	pseudo
106480837	RN7SKP16	39243	pseudo
106480838	RN7SKP18	39244	pseudo
106480839	RN7SKP21	39245	pseudo
106480840	RN7SKP24	39246	pseudo
106480841	RN7SKP27	39247	pseudo
106480842	RN7SKP31	39248	pseudo
106480843	RN7SKP33	39249	pseudo
106480844	RN7SKP37	39250	pseudo
106480845	RN7SKP39	39251	pseudo
106480846	RN7SKP42	39252	pseudo
106480847	RN7SKP46	39253	pseudo
106480848	RN7SKP49	39254	pseudo
106480849	RN7SKP53	39255	pseudo
106480850	RN7SKP58	39256	pseudo
106480851	RN7SKP60	39257	pseudo
106480852	RN7SKP64	39258	pseudo
106480853	RN7SKP66	39259	pseudo
106480854	RN7SKP68	39260	pseudo
106480855	RN7SKP73	39261	pseudo
106480856	RN7SKP75	39262	pseudo
106480857	RN7SKP79	39263	pseudo
106480858	RN7SKP81	39264	pseudo
106480859	RN7SKP86	39265	pseudo
106480860	RN7SKP88	39266	pseudo
106480861	RN7SKP91	39267	pseudo
106480862	RN7SKP95	39268	pseudo
106480863	RN7SKP98	39269	pseudo
106480864	RN7SKP101	39270	pseudo
106480865	RN7SKP104	39271	pseudo
106480866	RN7SKP108	39272	pseudo
106480867	RN7SKP110	39273	pseudo
106480868	RN7SKP114	39274	pseudo
106480869	RN7SKP116	39275	pseudo
106480870	RN7SKP120	39276	pseudo
106480871	RN7SKP124	39277	pseudo
106480872	RN7SKP126	39278	pseudo
106480873	RN7SKP130	39279	pseudo
106480874	RN7SKP132	39280	pseudo
106480875	RN7SKP135	39281	pseudo
106480876	RN7SKP139	39282	pseudo
106480877	RN7SKP142	39283	pseudo
106480878	RN7SKP145	39284	pseudo
106480879	RN7SKP147	39285	pseudo
106480880	RN7SKP150	39286	pseudo
106480881	RN7SKP154	39287	pseudo
106480882	RN7SKP156	39288	pseudo
106480883	RN7SKP158	39289	pseudo
106480884	RN7SKP162	39290	pseudo
106480885	RN7SKP164	39291	pseudo
106480886	RN7SKP169	39292	pseudo
106480887	RN7SKP171	39293	pseudo
106480888	RN7SKP180	39294	pseudo
106480889	RN7SKP183	39295	pseudo
106480890	RN7SKP187	39296	pseudo
106480891	RN7SKP190	39297	pseudo
106480892	RN7SKP192	39298	pseudo
106480893	RN7SKP194	39299	pseudo
106480894	RN7SKP197	39300	pseudo
106480895	RN7SKP200	39301	pseudo
106480896	RN7SKP204	39302	pseudo
106480897	RN7SKP207	39303	pseudo
106480898	RN7SKP210	39304	pseudo
106480899	RN7SKP213	39305	pseudo
106480900	RN7SKP218	39306	pseudo
106480901	RN7SKP220	39307	pseudo
106480902	RN7SKP224	39308	pseudo
106480903	RN7SKP226	39309	pseudo
106480904	RN7SKP229	39310	pseudo
106480905	RN7SKP232	39311	pseudo
106480906	RN7SKP236	39312	pseudo
106480907	RN7SKP239	39313	pseudo
106480908	RN7SKP242	39314	pseudo
106480909	RN7SKP245	39315	pseudo
106480910	RN7SKP249	39316	pseudo
106480911	RN7SKP256	39317	pseudo
106480912	RN7SKP258	39318	pseudo
106480913	RN7SKP263	39319	pseudo
106480914	RN7SKP265	39320	pseudo
106480915	RN7SKP269	39321	pseudo
106480916	RN7SKP271	39322	pseudo
106480917	RN7SKP275	39323	pseudo
106480918	RN7SKP278	39324	pseudo
106480919	RN7SKP282	39325	pseudo
106480920	RN7SKP285	39326	pseudo
106480921	RN7SKP287	39327	pseudo
106480922	RN7SKP291	39328	pseudo
106480923	RN7SKP293	39329	pseudo
106480924	RN7SKP295	39330	pseudo
106480925	RN7SKP299	39331	pseudo
106480926	RN7SL12P	39332	pseudo
106480927	RN7SL18P	39333	pseudo
106480928	RN7SL22P	39334	pseudo
106480929	RN7SL28P	39335	pseudo
106480930	RN7SL32P	39336	pseudo
106480931	RN7SL35P	39337	pseudo
106480932	RN7SL38P	39338	pseudo
106480933	RN7SL41P	39339	pseudo
106480934	RN7SL44P	39340	pseudo
106480935	RN7SL49P	39341	pseudo
106480936	RN7SL51P	39342	pseudo
106480937	RN7SL52P	39343	pseudo
106480938	RN7SL60P	39344	pseudo
106480939	RN7SL63P	39345	pseudo
106480940	RN7SL69P	39346	pseudo
106480941	RN7SL72P	39347	pseudo
106480942	RN7SL74P	39348	pseudo
106480943	RN7SL79P	39349	pseudo
106480944	RN7SL82P	39350	pseudo
106480945	RN7SL88P	39351	pseudo
106480946	RN7SL91P	39352	pseudo
106480947	RN7SL93P	39353	pseudo
106480948	RN7SL100P	39354	pseudo
106480949	RN7SL104P	39355	pseudo
106480950	RN7SL108P	39356	pseudo
106480951	RN7SL113P	39357	pseudo
106480952	RN7SL118P	39358	pseudo
106480953	RN7SL120P	39359	pseudo
106480954	RN7SL122P	39360	pseudo
106480955	RN7SL124P	39361	pseudo
106480956	RN7SL127P	39362	pseudo
106480957	RN7SL131P	39363	pseudo
106480958	RN7SL135P	39364	pseudo
106480959	RN7SL141P	39365	pseudo
106480960	RN7SL144P	39366	pseudo
106480961	RN7SL149P	39367	pseudo
106480962	RN7SL152P	39368	pseudo
106480963	RN7SL156P	39369	pseudo
106480964	RN7SL160P	39370	pseudo
106480965	RN7SL164P	39371	pseudo
106480966	RN7SL167P	39372	pseudo
106480967	RN7SL172P	39373	pseudo
106480968	RN7SL176P	39374	pseudo
106480969	RN7SL177P	39375	pseudo
106480970	RN7SL180P	39376	pseudo
106480971	RN7SL183P	39377	pseudo
106480972	RN7SL186P	39378	pseudo
106480973	RN7SL189P	39379	pseudo
106480974	RN7SL192P	39380	pseudo
106480975	RN7SL197P	39381	pseudo
106480976	RN7SL200P	39382	pseudo
106480977	RN7SL204P	39383	pseudo
106480978	RN7SL208P	39384	pseudo
106480979	RN7SL213P	39385	pseudo
106480980	RN7SL215P	39386	pseudo
106480981	RN7SL218P	39387	pseudo
106480982	RN7SL221P	39388	pseudo
106480983	RN7SL228P	39389	pseudo
106480984	RN7SL231P	39390	pseudo
106480985	RN7SL233P	39391	pseudo
106480986	RN7SL236P	39392	pseudo
106480987	RN7SL238P	39393	pseudo
106480988	RN7SL241P	39394	pseudo
106480989	RN7SL246P	39395	pseudo
106480990	RN7SL251P	39396	pseudo
106480991	RN7SL254P	39397	pseudo
106480992	RN7SL259P	39398	pseudo
106480993	RN7SL263P	39399	pseudo
106480994	RN7SL266P	39400	pseudo
106480995	RN7SL270P	39401	pseudo
106480996	RN7SL272P	39402	pseudo
106480997	RN7SL275P	39403	pseudo
106480998	RN7SL279P	39404	pseudo
106480999	RN7SL284P	39405	pseudo
106481000	RN7SL288P	39406	pseudo
106481001	RN7SL290P	39407	pseudo
106481002	RN7SL292P	39408	pseudo
106481003	RN7SL296P	39409	pseudo
106481004	RN7SL300P	39410	pseudo
106481005	RN7SL303P	39411	pseudo
106481006	RN7SL306P	39412	pseudo
106481007	RN7SL309P	39413	pseudo
106481008	RN7SL313P	39414	pseudo
106481009	RN7SL318P	39415	pseudo
106481010	RN7SL320P	39416	pseudo
106481011	RN7SL325P	39417	pseudo
106481012	RN7SL327P	39418	pseudo
106481013	RN7SL330P	39419	pseudo
106481014	RN7SL333P	39420	pseudo
106481015	RN7SL337P	39421	pseudo
106481016	RN7SL340P	39422	pseudo
106481017	RN7SL341P	39423	pseudo
106481018	RN7SL343P	39424	pseudo
106481019	RN7SL350P	39425	pseudo
106481020	RN7SL353P	39426	pseudo
106481021	RN7SL357P	39427	pseudo
106481022	RN7SL362P	39428	pseudo
106481023	RN7SL366P	39429	pseudo
106481024	RN7SL370P	39430	pseudo
106481025	RN7SL376P	39431	pseudo
106481026	RN7SL378P	39432	pseudo
106481027	RN7SL382P	39433	pseudo
106481028	RN7SL384P	39434	pseudo
106481029	RN7SL387P	39435	pseudo
106481030	RN7SL391P	39436	pseudo
106481031	RN7SL395P	39437	pseudo
106481032	RN7SL398P	39438	pseudo
106481033	RN7SL400P	39439	pseudo
106481034	RN7SL403P	39440	pseudo
106481035	RN7SL411P	39441	pseudo
106481036	RN7SL414P	39442	pseudo
106481037	RN7SL416P	39443	pseudo
106481038	RN7SL422P	39444	pseudo
106481039	RN7SL425P	39445	pseudo
106481040	RN7SL430P	39446	pseudo
106481041	RN7SL432P	39447	pseudo
106481042	RN7SL440P	39448	pseudo
106481043	RN7SL442P	39449	pseudo
106481044	RN7SL445P	39450	pseudo
106481045	RN7SL449P	39451	pseudo
106481046	RN7SL453P	39452	pseudo
106481047	RN7SL457P	39453	pseudo
106481048	RN7SL460P	39454	pseudo
106481049	RN7SL464P	39455	pseudo
106481050	RN7SL468P	39456	pseudo
106481051	RN7SL471P	39457	pseudo
106481052	RN7SL474P	39458	pseudo
106481053	RN7SL478P	39459	pseudo
106481054	RN7SL481P	39460	pseudo
106481055	RN7SL487P	39461	pseudo
106481056	RN7SL489P	39462	pseudo
106481057	RN7SL494P	39463	pseudo
106481058	RN7SL496P	39464	pseudo
106481059	RN7SL499P	39465	pseudo
106481060	RN7SL503P	39466	pseudo
106481061	RN7SL508P	39467	pseudo
106481062	RN7SL513P	39468	pseudo
106481063	RN7SL515P	39469	pseudo
106481064	RN7SL517P	39470	pseudo
106481065	RN7SL520P	39471	pseudo
106481066	RN7SL524P	39472	pseudo
106481067	RN7SL530P	39473	pseudo
106481068	RN7SL536P	39474	pseudo
106481069	RN7SL541P	39475	pseudo
106481070	RN7SL544P	39476	pseudo
106481071	RN7SL549P	39477	pseudo
106481072	RN7SL552P	39478	pseudo
106481073	RN7SL556P	39479	pseudo
106481074	RN7SL558P	39480	pseudo
106481075	RN7SL561P	39481	pseudo
106481076	RN7SL565P	39482	pseudo
106481077	RN7SL569P	39483	pseudo
106481078	RN7SL573P	39484	pseudo
106481079	RN7SL574P	39485	pseudo
106481080	RN7SL577P	39486	pseudo
106481081	RN7SL580P	39487	pseudo
106481082	RN7SL583P	39488	pseudo
106481083	RN7SL586P	39489	pseudo
106481084	RN7SL591P	39490	pseudo
106481085	RN7SL596P	39491	pseudo
